Date,SPY,EFA,EEM,AGG,TLT,LQD,HYG,GLD,SLV,USO,VNQ,UUP
2011-07-13,0.06726958493208124,0.044302622522551696,0.04546522955850913,0.29926901165354164,0.0752105478827587,0.20691498523180496,0.1231847427130306,0.06681740482013006,0.016682987710577548,0.0,0.054882882975014265,0.0
2011-07-14,0.06993976810937806,0.045533738021002794,0.0,0.316440824778815,0.07989990745931938,0.21925912394664712,0.12538997905167362,0.06941253691920685,0.016980954806052342,0.0,0.05714316690790491,0.0
2011-07-15,0.0683759234099764,0.044851446943818575,0.046311382820261614,0.30157945443105205,0.07494145515202638,0.20263415694783404,0.12206634753887403,0.06742579501951805,0.016474051449756007,0.0,0.055339986286882845,0.0
2011-07-18,0.07513116616997605,0.0,0.0,0.33251300657439525,0.08248583010344823,0.22256603008141784,0.13466014781154362,0.07401505484951215,0.018063578343075915,0.0,0.06056518606663086,0.0
2011-07-19,0.06926932352950518,0.045988784601527055,0.047945530480423396,0.30217680073940995,0.07442495009350998,0.1986602103150831,0.12290716927169719,0.06691842644924319,0.01638508362221137,0.0,0.05532372089738954,0.0
2011-07-20,0.06839519614140636,0.04620492016049442,0.04826773171385717,0.3047152183890092,0.07178094555750161,0.19798066277110096,0.12407548682823848,0.06664553684604968,0.01661907014860284,0.0,0.05531523144373929,0.0
2011-07-21,0.06882305059400874,0.04612961597349848,0.048671877645379454,0.30391988687419236,0.07089774434979781,0.19779922460909455,0.12488148575058165,0.0666283506689938,0.016622321476242253,0.0,0.055626442058210955,0.0
2011-07-22,0.06579782642151395,0.04380726203030124,0.0466469281515054,0.2990934722858187,0.06876866408841777,0.1941645083627656,0.12019249341215578,0.06415907649199142,0.016209790633191567,0.027238422312105236,0.05392155581023323,0.0
2011-07-25,0.06790699908391548,0.04536218705354081,0.04792705055606234,0.30603710103006626,0.07124535152954585,0.1975039085836903,0.12343455475623412,0.06792455160703265,0.01715271629850213,0.0,0.05550557950141007,0.0
2011-07-26,0.06652367852906364,0.04457573322073028,0.047192606871752495,0.2963723719402277,0.06923820607181158,0.19066775621109755,0.11988385855417626,0.0664049037375658,0.01683705572100827,0.027538962487788043,0.054764866654778414,0.0
2011-07-27,0.06857475789206673,0.045920117297185,0.04875343752063798,0.30319250598052216,0.07113786222266805,0.19420816380443184,0.12371456522235565,0.07052834130793109,0.01733624094390864,0.0,0.0566340078082929,0.0
2011-07-28,0.06653287949904343,0.04535993043229492,0.04856768038427803,0.30429419057392537,0.07198097059215924,0.19537817720069905,0.12250189235556917,0.07275045711762478,0.018453240347610148,0.0,0.05418058149679579,0.0
2011-07-29,0.0665607514049213,0.04546750860566248,0.049815352473685945,0.3025427346098498,0.0721199107531168,0.1948842982153354,0.12240841059300463,0.07291801438906274,0.01883572530314915,0.0,0.05444729365221173,0.0
2011-08-01,0.07178972105909098,0.0,0.05449645133556346,0.30828735562491366,0.07475927845737661,0.19817126285614942,0.13201858499692476,0.08072667886236236,0.02087553359735579,0.0,0.05887513321026298,0.0
2011-08-02,0.0,0.0,0.0,0.34698485576434507,0.08414238231656344,0.22375864113844762,0.14940924708565867,0.1033510086664254,0.02701538935493683,0.0,0.06533847567362286,0.0
2011-08-03,0.0,0.0,0.0,0.3525728292787423,0.08093058055185229,0.22303961993859378,0.1495678398191511,0.10167415372260769,0.027869366641036605,0.0,0.06434561004801626,0.0
2011-08-04,0.0,0.0,0.0,0.4463725973666956,0.10248696317304425,0.28218766558215835,0.0,0.1317257316869172,0.03722704219118465,0.0,0.0,0.0
2011-08-05,0.0,0.0,0.0,0.4459934084859634,0.09652689140998624,0.2864600998733144,0.0,0.1348959844381217,0.03612361579261432,0.0,0.0,0.0
2011-08-08,0.0,0.0,0.0,0.441096377390927,0.09617557186054139,0.2753724339519113,0.0,0.14556659908529573,0.04178901771132463,0.0,0.0,0.0
2011-08-09,0.0,0.0,0.0,0.4585608239560637,0.0943722660271514,0.2714142373792619,0.0,0.13195419591081595,0.04369847672670708,0.0,0.0,0.0
2011-08-10,0.0,0.0,0.0,0.4528655434083455,0.09715253739456299,0.2697413409003221,0.0,0.13603601418025685,0.04420456411651266,0.0,0.0,0.0
2011-08-11,0.0,0.0,0.0,0.4485734725892585,0.09860708811795055,0.2775114514477571,0.0,0.12900381353950433,0.04630417430552961,0.0,0.0,0.0
2011-08-12,0.0,0.0,0.0,0.4369011638109778,0.09925206656634356,0.2703535970873943,0.0,0.14059147702052988,0.05290169551475442,0.0,0.0,0.0
2011-08-15,0.0,0.0,0.0,0.4388337198119573,0.10020299750284649,0.26460061303504373,0.0,0.14205022786332655,0.05431244178682591,0.0,0.0,0.0
2011-08-16,0.0,0.0,0.0,0.4395712877669267,0.09973647581728301,0.26490004126289146,0.0,0.14151148067465258,0.05428071447824627,0.0,0.0,0.0
2011-08-17,0.0,0.0,0.0,0.43977268208410875,0.09908740189279987,0.26484161871212913,0.0,0.14190812428725932,0.05439017302370286,0.0,0.0,0.0
2011-08-18,0.0,0.0,0.0,0.44008569708091916,0.09832135312652335,0.2649950769214418,0.0,0.14213828622713867,0.05445958664397679,0.0,0.0,0.0
2011-08-19,0.0,0.0,0.0,0.44128383819372463,0.09736393993086828,0.26586830139995576,0.0,0.1396595275173735,0.05582439295807783,0.0,0.0,0.0
2011-08-22,0.0,0.0,0.0,0.4420969498414768,0.09759403695789341,0.2664885153646214,0.0,0.13896691996354849,0.054853577872459876,0.0,0.0,0.0
2011-08-23,0.0,0.0,0.0,0.4442646560663743,0.09817355490834406,0.2677303871798685,0.0,0.13481815724768575,0.05501324459772736,0.0,0.0,0.0
2011-08-24,0.0,0.0,0.0,0.45481922250631457,0.1001504075075536,0.2652911527173871,0.0,0.12460493258598782,0.055134284682756766,0.0,0.0,0.0
2011-08-25,0.0,0.0,0.0,0.458501229779586,0.1003415487952465,0.2651201462006442,0.0,0.12006167753803139,0.05597539768649173,0.0,0.0,0.0
2011-08-26,0.0,0.0,0.0,0.46051210621475025,0.09999303136345483,0.2632982200994144,0.0,0.11938570410171956,0.05681093822066105,0.0,0.0,0.0
2011-08-29,0.0,0.0,0.0,0.46259296295230007,0.10043216698856038,0.266460481232085,0.0,0.11414577789599416,0.05636861093106051,0.0,0.0,0.0
2011-08-30,0.0,0.0,0.0,0.4642934938246329,0.10001816824327607,0.2673849859802153,0.0,0.11191286609954064,0.05639048585233496,0.0,0.0,0.0
2011-08-31,0.0,0.0,0.0,0.43775169797352637,0.09449516959967581,0.25214017965979285,0.0,0.10267409755941531,0.05337404124958928,0.0,0.059564813958000444,0.0
2011-09-01,0.0,0.0,0.0,0.4662855019806254,0.09947825490294138,0.26855419071811004,0.0,0.10881285885201045,0.05686919354631279,0.0,0.0,0.0
2011-09-02,0.0,0.0,0.0,0.4652284286678016,0.09868942741718618,0.2695557941217643,0.0,0.10942891198762772,0.057097437805620224,0.0,0.0,0.0
2011-09-06,0.0,0.0,0.0,0.4687238803654041,0.09678970256399236,0.2704915994158554,0.0,0.10717565744485455,0.05681916020989357,0.0,0.0,0.0
2011-09-07,0.0,0.0,0.0,0.43999060097776116,0.09103851324352068,0.25306461670262465,0.0,0.10141619877908878,0.05402592555331012,0.0,0.06046414474369467,0.0
2011-09-08,0.0,0.0,0.0,0.46958477794530123,0.0962225737866958,0.2710207600435022,0.0,0.1042296270155901,0.05894226120891053,0.0,0.0,0.0
2011-09-09,0.0,0.0,0.0,0.37760215828831595,0.07746101744915365,0.2167606703487912,0.0,0.08149456273515121,0.04713960972146803,0.0,0.0,0.19954198145711996
2011-09-12,0.0,0.0,0.0,0.37585893412919175,0.07734777394796795,0.21655473209660434,0.0,0.08065699284233455,0.04658673860054071,0.0,0.0,0.20299482838336072
2011-09-13,0.0,0.0,0.0,0.4730459410872623,0.09783442286506129,0.2712714384015443,0.0,0.09979030527350562,0.05805789237262648,0.0,0.0,0.0
2011-09-14,0.0,0.0,0.0,0.47358606361902095,0.0971881359940544,0.2715199528290822,0.0,0.0997384862787819,0.057967361279060485,0.0,0.0,0.0
2011-09-15,0.0,0.0,0.0,0.47447238481675263,0.09703301764562412,0.27129357315350444,0.0,0.09932593514512264,0.057875089238996015,0.0,0.0,0.0
2011-09-16,0.0,0.0,0.0,0.47382502016585293,0.09690316654703443,0.2723056333898157,0.0,0.09893181701478677,0.05803436288251022,0.0,0.0,0.0
2011-09-19,0.0,0.0,0.0,0.37597526607676696,0.07682958129620926,0.21604416786515776,0.0,0.07836372941311956,0.04594317212213449,0.0,0.0,0.2068440832266119
2011-09-20,0.0,0.0,0.0,0.37732257314550194,0.07624582985496206,0.21489508344757297,0.0,0.0785682533117055,0.046320121772002155,0.0,0.0,0.2066481384682555
2011-09-21,0.0,0.0,0.0,0.37628091482856774,0.07616377837751728,0.2143177666426314,0.0,0.07877989462673321,0.0467504174996937,0.0,0.0,0.20770722802485664
2011-09-22,0.0,0.0,0.0,0.39670081099318005,0.0786125314959335,0.22580633216775756,0.0,0.08223411760791406,0.0,0.0,0.0,0.21664620773521487
2011-09-23,0.0,0.0,0.0,0.4018712272793947,0.07641209238622836,0.22898747933421792,0.0,0.08002558704913224,0.0,0.0,0.0,0.21270361395102683
2011-09-26,0.0,0.0,0.0,0.40145667204588603,0.07666823299782617,0.2302002288052367,0.0,0.07410842221752684,0.0,0.0,0.0,0.21756644393352423
2011-09-27,0.0,0.0,0.0,0.40004690731093107,0.07605144724432394,0.23045785530519422,0.0,0.07401013631935695,0.0,0.0,0.0,0.21943365382019378
2011-09-28,0.0,0.0,0.0,0.4009290501329529,0.07573107144179524,0.23084205688126302,0.0,0.07394610869662581,0.0,0.0,0.0,0.2185517128473631
2011-09-29,0.0,0.0,0.0,0.4031788164554993,0.07561775523479802,0.22998902827373854,0.0,0.0728547386485727,0.0,0.0,0.0,0.21835966138739143
2011-09-30,0.0,0.0,0.0,0.4025880010456326,0.07553809235858572,0.22983896168737855,0.0,0.07276928261209599,0.0,0.0,0.0,0.21926566229630715
2011-10-03,0.0,0.0,0.0,0.40541021740686456,0.07520618026307967,0.22997322146108273,0.0,0.07319517751207383,0.0,0.0,0.0,0.2162152033568993
2011-10-04,0.0,0.0,0.0,0.40795033424602994,0.07432894343284752,0.23185413198460314,0.0,0.07270487835480142,0.0,0.0,0.0,0.21316171198171815
2011-10-05,0.0,0.0,0.0,0.4056605397790792,0.0740645564751673,0.2280557828342722,0.0,0.07206112579467211,0.0,0.0,0.0,0.22015799511680914
2011-10-06,0.0,0.0,0.0,0.4037178503231005,0.07429135848359843,0.22865510913127282,0.0,0.07240103510548758,0.0,0.0,0.0,0.2209346469565408
2011-10-07,0.0,0.0,0.0,0.4023940701295929,0.07323527334100671,0.22757094494086014,0.0,0.07232513677911519,0.0,0.0,0.0,0.2244745748094252
2011-10-10,0.0,0.0,0.0,0.4019977724193246,0.07338441782809757,0.22903386431635467,0.0,0.07197988920531304,0.0,0.0,0.0,0.2236040562309102
2011-10-11,0.0,0.0,0.0,0.40678842629897943,0.07394067283352156,0.23264054038500115,0.0,0.07204776701840439,0.0,0.0,0.0,0.2145825934640933
2011-10-12,0.0,0.0,0.0,0.40629805399860985,0.07411779840593846,0.2330759091701837,0.0,0.07198993729905863,0.0,0.0,0.0,0.21451830112620948
2011-10-13,0.0,0.0,0.0,0.40605891091501733,0.07416251216499714,0.23443335839378981,0.0,0.07228618783779421,0.0,0.0,0.0,0.21305903068840168
2011-10-14,0.0,0.0,0.0,0.5162053086468719,0.09444575823166844,0.2976751566929911,0.0,0.0916737764284686,0.0,0.0,0.0,0.0
2011-10-17,0.0,0.0,0.0,0.40472615265921963,0.07370151946488178,0.23357971683859727,0.0,0.0719576473294743,0.0,0.0,0.0,0.216034963707827
2011-10-18,0.0,0.0,0.0,0.40346957298897806,0.07367625328311696,0.23529614090854797,0.0,0.07228175416199185,0.0,0.0,0.0,0.21527627865736523
2011-10-19,0.0,0.0,0.0,0.404565012247662,0.07361427043342202,0.23534093413304735,0.0,0.07205141637150289,0.0,0.0,0.0,0.21442836681436572
2011-10-20,0.0,0.0,0.0,0.40331167973912685,0.07324040654596235,0.23484795692226543,0.0,0.07142820237223794,0.0,0.0,0.0,0.21717175442040745
2011-10-21,0.0,0.0,0.0,0.45153454732587517,0.08158608116536432,0.2627617969446961,0.12466277134955382,0.07945480321451052,0.0,0.0,0.0,0.0
2011-10-24,0.0,0.0,0.0,0.4528683022376127,0.08130749367501476,0.2627296269870598,0.1237581765728824,0.07933640052743027,0.0,0.0,0.0,0.0
2011-10-25,0.0,0.0,0.0,0.4585536172699891,0.08114639830918552,0.26384181402438717,0.11791249942248129,0.0785456709739569,0.0,0.0,0.0,0.0
2011-10-26,0.0,0.0,0.0,0.4572587549125349,0.08119892964940177,0.26599027203644393,0.11741151072569835,0.07814053267592093,0.0,0.0,0.0,0.0
2011-10-27,0.059691274625641805,0.0,0.0,0.40736775584386337,0.0725722506895296,0.23970208840806426,0.1047759561702793,0.06993693415209158,0.0,0.0,0.04595374011053027,0.0
2011-10-28,0.059184723824327753,0.0,0.0,0.40679813138506526,0.07112421190728004,0.2422037948320702,0.10476837737376744,0.0704364619220254,0.0,0.0,0.04548429875546394,0.0
2011-10-31,0.0,0.0,0.0,0.430102836918472,0.07641631783798558,0.2561133926853856,0.11473838767880047,0.07382656959857187,0.0,0.0,0.048802495280784376,0.0
2011-11-01,0.0,0.0,0.0,0.3706783069672157,0.0637885643585062,0.22627694218858754,0.09640342249642005,0.062126155927266065,0.0,0.0,0.0,0.18072660806200444
2011-11-02,0.0,0.0,0.0,0.3469843015945487,0.0604915324867371,0.22061134111752279,0.10044271002138003,0.06055062569229503,0.0,0.0,0.04239495342247276,0.1685245356650437
2011-11-03,0.0,0.0,0.0,0.34699770568619703,0.0587264924143493,0.21944411131086153,0.1035428601412417,0.05905352311188722,0.0,0.0,0.04556627395184207,0.16666903338362102
2011-11-04,0.0,0.0,0.0,0.35445799636754455,0.0578352684846898,0.21849150160117167,0.10250024608045175,0.05882450358598582,0.0,0.0,0.04460830243949856,0.1632821814406577
2011-11-07,0.0,0.0,0.0,0.37561096915632564,0.05550590751706273,0.23450761687252084,0.09375533487215058,0.0532392626376065,0.0,0.0,0.04135601573543083,0.14602489320890294
2011-11-08,0.05622017023345991,0.0,0.0,0.414709135361186,0.06046016734478012,0.26578560273119856,0.10139468272363368,0.05674875701119981,0.0,0.0,0.044681484594541965,0.0
2011-11-09,0.0,0.0,0.0,0.4352893653645525,0.06339368312076071,0.2729949270297757,0.0,0.059663286208359013,0.0,0.0,0.0,0.16865873827655206
2011-11-10,0.0,0.0,0.0,0.4189548713250688,0.060676479844147244,0.26250333489305566,0.0,0.05743311069773328,0.0,0.04687463896543983,0.0,0.15355756427455514
2011-11-11,0.04613869598201823,0.0,0.0,0.34905950433021227,0.05064822810908849,0.21688349574336244,0.08498921058126935,0.04795883819065247,0.0,0.038970140698902374,0.03711599979551096,0.12823588656898335
2011-11-14,0.0,0.0,0.0,0.3800653487426313,0.05562323533679236,0.23580304581619652,0.09251580957017566,0.05232158884211111,0.0,0.04619670399565653,0.0,0.13747426769643648
2011-11-15,0.0,0.0,0.0,0.38009223198561315,0.05538415787435424,0.23617044763966824,0.09281666249688718,0.0525485907076209,0.0,0.04616913852794232,0.0,0.13681877076791404
2011-11-16,0.0,0.0,0.0,0.41800357116975845,0.0609211611349662,0.2615726676072698,0.0,0.058828025224720526,0.0,0.050874096111955834,0.0,0.14980047875132918
2011-11-17,0.0,0.0,0.0,0.4111588179730727,0.05974512400091519,0.27345143268461886,0.0,0.05938511591874877,0.0,0.049566293207647646,0.0,0.14669321621499692
2011-11-18,0.0,0.0,0.0,0.41611608310840303,0.0592012431467065,0.2776513888871085,0.0,0.05814671816408383,0.0,0.0471614514615778,0.0,0.1417231152321202
2011-11-21,0.0,0.0,0.0,0.43579051310627326,0.061838462503591395,0.29421814145012415,0.0,0.06062493576017059,0.0,0.0,0.0,0.14752794717984066
2011-11-22,0.0,0.0,0.0,0.41674126718045607,0.05909888543980911,0.27717150295000165,0.0,0.05846058605721055,0.0,0.046737969283799224,0.0,0.14178978908872336
2011-11-23,0.0,0.0,0.0,0.43719451165330087,0.06220823775681001,0.2904188172328263,0.0,0.061618691487382644,0.0,0.0,0.0,0.14855974186968016
2011-11-25,0.0,0.0,0.0,0.4404173096391038,0.06215302041841987,0.28894742784617666,0.0,0.063119972137597,0.0,0.0,0.0,0.14536226995870263
2011-11-28,0.0,0.0,0.0,0.42006337716519365,0.059443382198973806,0.27501162706348486,0.0,0.06028373135994642,0.0,0.04676069154328799,0.0,0.13843719066911314
2011-11-29,0.0,0.0,0.0,0.42396521524151604,0.05976186227285174,0.27353433085942186,0.0,0.059150353897041666,0.0,0.046254591594270825,0.0,0.13733364613489787
2011-11-30,0.0,0.0,0.0,0.4230501216501732,0.06045858860692779,0.27574520643761047,0.0,0.06003519078746159,0.0,0.04588794505715628,0.0,0.13482294746067058
2011-12-01,0.0,0.0,0.0,0.3873975684214313,0.054976174590409495,0.25481275053906566,0.08037864180764683,0.05418212857979379,0.0,0.041989446671287914,0.0,0.12626328939036502
2011-12-02,0.0,0.0,0.0,0.38805614791531584,0.055258316894830614,0.2527462894481975,0.07985025480068535,0.05550815683279201,0.0,0.0424151817271875,0.0,0.12616565238099123
2011-12-05,0.0465955893315297,0.0,0.0,0.370978121471281,0.053199534102951765,0.23236779257234616,0.07703436975434609,0.05503411460759797,0.0,0.04097771112738866,0.0,0.12381276703255867
2011-12-06,0.04753774644672227,0.0,0.0,0.37239446603817306,0.05349605267735101,0.22535132503143893,0.0776007804793294,0.05487773787093153,0.0,0.04141533221612797,0.0,0.12732655923992595
2011-12-07,0.04736242760471397,0.0,0.0,0.37275005436538255,0.05307886268528041,0.22550699469865934,0.07767607469214319,0.055462832392145875,0.0,0.04140408319623359,0.0,0.12675867036544122
2011-12-08,0.0,0.0,0.0,0.39176364993140056,0.056476266329776675,0.23292920061684105,0.08222186195173369,0.058716335340250864,0.0,0.04378212520434017,0.0,0.13411056062565696
2011-12-09,0.04744189621652605,0.0,0.0,0.37412815581132075,0.05387170746212356,0.22127019933659087,0.0785504912693104,0.055492067467093106,0.0,0.04142517143825824,0.0,0.12782031099877714
2011-12-12,0.0,0.0,0.0,0.39611328456757766,0.055869568078652794,0.2306337258451092,0.08184601295099199,0.05837651445387899,0.0,0.04302531104261709,0.0,0.13413558306117226
2011-12-13,0.0,0.0,0.0,0.3982867076340229,0.055895090807634905,0.23121632733936,0.08186280745688901,0.057411561449974835,0.0,0.04305548022024762,0.0,0.13227202509187083
2011-12-14,0.0,0.0,0.0,0.4423849244089038,0.06253930588566622,0.2592323234395399,0.09073227877214944,0.0,0.0,0.0,0.0,0.14511116749374062
2011-12-15,0.0,0.0,0.0,0.44206262389968654,0.062065151422798344,0.2595092239761922,0.09094461088646941,0.0,0.0,0.0,0.0,0.1454183898148535
2011-12-16,0.0,0.0,0.0,0.43930537697071537,0.06407065535642766,0.25925689878139985,0.09118337423595495,0.0,0.0,0.0,0.0,0.14618369465550232
2011-12-19,0.0,0.0,0.0,0.4368953135860151,0.06703851257163647,0.2551514952230355,0.0923544431386994,0.0,0.0,0.0,0.0,0.1485602354806136
2011-12-20,0.0,0.0,0.0,0.40877832093103367,0.0604213692055308,0.23186871274565754,0.08256413151486168,0.0,0.0,0.043446553196560524,0.04015978236256686,0.13276113004378892
2011-12-21,0.0,0.0,0.0,0.4121064403618286,0.05966070578588491,0.23273951190623082,0.08195388591109151,0.0,0.0,0.04257864175586966,0.039774916868177586,0.13118589741091705
2011-12-22,0.04879421379254138,0.0,0.0,0.3898085963380414,0.057030146873238305,0.22106973421617263,0.07819568874035476,0.0,0.0,0.04104751619527008,0.037999479082710085,0.1260546247616712
2011-12-23,0.049277121863749745,0.0,0.0,0.388412001615673,0.05689081025675192,0.22001152124615048,0.07885219881351936,0.0,0.0,0.042169134922462194,0.038314511067458396,0.12607270021423478
2011-12-27,0.04935287043652769,0.0,0.0,0.38809186468420137,0.0568036075978824,0.21920157456809664,0.07899782093282759,0.0,0.0,0.04258864285807649,0.03850194409207368,0.1264616748303142
2011-12-28,0.049470552035138816,0.0,0.0,0.38790025128065914,0.057070564800863234,0.21636666003207233,0.08022804458592543,0.0,0.0,0.04409224765488062,0.03835686007688244,0.1265148195335779
2011-12-29,0.04982091310032498,0.0,0.0,0.3918622569988539,0.05720979997332328,0.21329842664743745,0.08002530969076437,0.0,0.0,0.043796555533351475,0.03945827760322627,0.12452846045271833
2011-12-30,0.04946599520607624,0.0,0.0,0.38936024439845407,0.05659496270421915,0.2203056917592937,0.07871583052035863,0.0,0.0,0.04304593967344095,0.0397914756160047,0.12271986012215243
2012-01-03,0.04931953965178751,0.0,0.0,0.39366565404798654,0.056126311261885824,0.21798406050959945,0.07858116133630096,0.0,0.0,0.043226903845305954,0.03945314143681033,0.12164322791032352
2012-01-04,0.049302074769200094,0.0,0.0,0.3915438269043775,0.05626179448961087,0.22008506443957798,0.07960979133458988,0.0,0.0,0.04278703715214206,0.039829514763590104,0.12058089614691142
2012-01-05,0.04931365953145272,0.0,0.0,0.39270379248883813,0.05593656728581776,0.219923271806693,0.07937724763030557,0.0,0.0,0.042698195675249705,0.0402048421214942,0.11984242346014898
2012-01-06,0.050424194550569554,0.0,0.0,0.3914311270143038,0.055772865701148956,0.21446627139673263,0.0810384938667717,0.0,0.0,0.04307818023542649,0.041772516631330255,0.12201635060371649
2012-01-09,0.05020811588840177,0.0,0.0,0.3933601558766146,0.055469936773488146,0.21277848081985437,0.08168998786060541,0.0,0.0,0.04301908083551789,0.04207268561601232,0.1214015563295055
2012-01-10,0.04720201771359523,0.0,0.0,0.37198143919037235,0.05255269814772558,0.19931443975304236,0.08035050753392108,0.053938714489022384,0.0,0.040355830990699906,0.03964121631763677,0.11466313586398444
2012-01-11,0.04717273304323525,0.0,0.0,0.37212782260469063,0.05278011509526672,0.19883795963497167,0.08058252633478624,0.05357695565051384,0.0,0.04051141765313348,0.03967199504426987,0.11473847493913235
2012-01-12,0.04769656358132581,0.0,0.0,0.36783343226316423,0.053105452614106326,0.19939654710082738,0.08103655884799761,0.05371058269734014,0.0,0.04168608025962101,0.040174030593141966,0.1153607520424753
2012-01-13,0.04790000434746554,0.0,0.0,0.3733751691228851,0.053162282532717264,0.19712348883973027,0.08051678154052089,0.053148352655675385,0.0,0.04085557784787534,0.04023733005093643,0.11368101306219375
2012-01-17,0.04844502412045996,0.0,0.0,0.3720783076215961,0.05312045175370288,0.19716913904468414,0.08069503394063005,0.05312100949897864,0.0,0.041289399851975446,0.041448213598140264,0.11263342056983253
2012-01-18,0.0486519891506414,0.0,0.0,0.3724796474357642,0.05300241513974388,0.19656723238488122,0.08068428919896123,0.053234632128789254,0.0,0.04181089614131907,0.04153360467719808,0.11203529374270159
2012-01-19,0.04865466607881778,0.0,0.0,0.37225922805429695,0.05292363883012763,0.19679058656884588,0.08144326353134976,0.05374044617700752,0.0,0.04194746858774034,0.04165476337506508,0.11058593879674901
2012-01-20,0.049084348868468144,0.0,0.0,0.3685116988554068,0.05260632081123856,0.19723238210169217,0.08235751741233148,0.05387657506753123,0.0,0.042003124633522154,0.042692721061977607,0.11163531118783201
2012-01-23,0.04892682443220002,0.0,0.0,0.36218480823021987,0.051869255826783915,0.19748397900606185,0.0887349217837149,0.05360807193232629,0.0,0.04319958446823701,0.04301910994763545,0.11097344437282075
2012-01-24,0.048330069651669826,0.0,0.0,0.3706191278252111,0.05171712743870057,0.1942952543149352,0.08994040309964237,0.05403431357447328,0.0,0.041858240896605094,0.04219939815283663,0.10700606504592591
2012-01-25,0.04667781975626891,0.0,0.029670058383602753,0.363807035624972,0.050534354497127745,0.1858583959422168,0.08672928875367841,0.05224391860222773,0.0,0.04080514099720358,0.04063344314925162,0.10304054429345061
2012-01-26,0.04890979939702285,0.0,0.0,0.37847866845362294,0.053671236391749796,0.18496261912893275,0.08846784111645517,0.05083895650384851,0.0,0.04210477463261451,0.04337330191462897,0.1091928024611245
2012-01-27,0.04708683740431694,0.0,0.03043384119469589,0.37527146748412665,0.05158474088230086,0.17366196774795173,0.08539187512726283,0.048950227055219314,0.0,0.04064172470407267,0.041767748405350746,0.10520956999470256
2012-01-30,0.04815400143880996,0.0,0.0,0.3938286165783737,0.05588088713928316,0.17299349641495315,0.08593364850695495,0.04887634329438666,0.0,0.04052864652548326,0.04176930507258444,0.11203505502917085
2012-01-31,0.046988674270038604,0.0,0.0293951233305881,0.3863284856758812,0.05586939003760342,0.1641715478281212,0.0848078991367255,0.04577609931943952,0.0,0.03825643504799204,0.040694674426926564,0.10771167092668385
2012-02-01,0.04749605452680374,0.0,0.02986221832826743,0.3832394471112204,0.05599781762339525,0.16453139827739233,0.08578837967684924,0.04584540276948096,0.0,0.03837410250399365,0.04113473321082139,0.10773044597177561
2012-02-02,0.047899125489673906,0.0,0.029538961366741407,0.38415581487625305,0.05603133061959547,0.16258417799402938,0.08668348266598273,0.0462186606605402,0.0,0.038420177223893286,0.041110748920125374,0.10735752018316526
2012-02-03,0.0463910771434037,0.033435916424283396,0.028563964506189393,0.37137715753937073,0.05412092441105166,0.1570252026639301,0.08376987610292083,0.04453300433706271,0.0,0.03706126428679451,0.03985175507309549,0.1038698575118973
2012-02-06,0.04606817790255642,0.03325792041702894,0.028466566612363492,0.371371064777345,0.05251294582159213,0.15853811005106225,0.08396117973057651,0.04500335321195116,0.0,0.0372475341692028,0.03963887568633093,0.10393427161999051
2012-02-07,0.045999296734640205,0.033064012419452234,0.02824004713754205,0.3710821256546784,0.05234643855142972,0.16107930628557734,0.08328549472277202,0.04474576845808507,0.0,0.03697107761572615,0.039462369794792736,0.10372406262530418
2012-02-08,0.04849834606146895,0.03474171742617009,0.029580314866668934,0.3610445283231977,0.05171932999762124,0.1567001526582331,0.0885508544341776,0.043049502037939336,0.0,0.035719861203467415,0.04211154153775953,0.1082838514532962
2012-02-09,0.04823008464882507,0.03453467679582249,0.029305772432152506,0.362005055230775,0.052069379605005024,0.1584318082311962,0.08773884893682349,0.04261308506893477,0.0,0.035826734252215005,0.04173722427754964,0.10750733052070087
2012-02-10,0.04880859178886119,0.03491018481221456,0.029429245373169204,0.3575659636971498,0.05161959471301998,0.15637351680725103,0.08992105531478306,0.04288351623467488,0.0,0.035699674643560185,0.042499235921525005,0.11028942069379108
2012-02-13,0.048984502371439045,0.03488962135802813,0.0292350904580528,0.35673621110280856,0.05200579175116459,0.1563283908782865,0.08934698711081884,0.042908889151914556,0.0,0.03575750210191843,0.043160831164695726,0.11064618255087275
2012-02-14,0.04875743353301562,0.03468079615558131,0.02901336748241092,0.3584283188692226,0.051850089151331796,0.15528123280087178,0.08923622284216122,0.042766060011062985,0.0,0.03554611737632808,0.04294868726669359,0.11149167451132011
2012-02-15,0.04939969160892733,0.03485848222058793,0.029321514042755237,0.3562603275063723,0.05173073174340866,0.15584156286132753,0.0909734917617828,0.04271460876056564,0.0,0.03600326598388719,0.042645117904424226,0.11025120560596106
2012-02-16,0.049654613460318964,0.034579646318102855,0.02946943457589718,0.3518907910704617,0.05127995941798613,0.16159735063436367,0.09012669937800612,0.04353508282812213,0.0,0.036502305903114776,0.04284903441047745,0.10851508200314904
2012-02-17,0.04947457692344633,0.03447102910210621,0.0294679232675824,0.3524692175461789,0.05112847944397898,0.1611874760102361,0.09015373994736672,0.04362539243491814,0.0,0.036736274240708675,0.042802506518410825,0.10848338456506677
2012-02-21,0.05058441701550079,0.035024073137880724,0.030093719092809015,0.34642858658667597,0.050770857709327155,0.16181409701283897,0.09264980542848301,0.04466581269521758,0.0,0.03627340049281755,0.04416993333186992,0.10752529749657923
