Date,SPY,EFA,AGG,GLD
2017-06-23,0.20249371326283347,0.14700705355619836,0.5064980552942134,0.14400117788675476
2017-06-26,0.20158091115536536,0.14630890667878674,0.5091354363663515,0.14297474579949654
2017-06-27,0.20079094374415857,0.14597760012335892,0.5121139158634608,0.14111754026902176
2017-06-28,0.19943879159114503,0.14928705956525049,0.5074279308550917,0.1438462179885128
2017-06-29,0.19217842365524285,0.14596114199891397,0.5186960734038848,0.1431643609419585
2017-06-30,0.18877540113411875,0.1443902787097509,0.5219547090194425,0.1448796111366878
2017-07-03,0.22164963514245065,0.17038613425997468,0.6079642305975747,0.0
2017-07-05,0.22335162843147194,0.1712782652937835,0.6053701062747445,0.0
2017-07-06,0.2211928754937756,0.16971646131299192,0.6090906631932325,0.0
2017-07-07,0.21683823422698578,0.17112373981475296,0.6120380259582613,0.0
2017-07-10,0.21216985652702852,0.16979242455145147,0.61803771892152,0.0
2017-07-11,0.21193112406588693,0.16820552797038302,0.61986334796373,0.0
2017-07-12,0.2141477650227225,0.1690918113076454,0.6167604236696321,0.0
2017-07-13,0.21868747700642335,0.1706251442444346,0.6106873787491421,0.0
2017-07-14,0.2137064901490379,0.16709339494563644,0.6192001149053257,0.0
2017-07-17,0.2125632226898794,0.16662377147879717,0.6208130058313235,0.0
2017-07-18,0.18492007087715764,0.14315465316541634,0.5341166246389266,0.1378086513184993
2017-07-19,0.18751647166852065,0.1442855501502122,0.5306304183025623,0.1375675598787048
2017-07-20,0.18716735730773904,0.16209648354028872,0.516768931228954,0.13396722792301835
2017-07-21,0.18415282503285943,0.15913320602564465,0.5236961297442166,0.1330178391972794
2017-07-24,0.1848356405696181,0.1593053041499519,0.5238067801196392,0.13205227516079077
2017-07-25,0.18512178200796808,0.15894268225116623,0.5232833798197173,0.13265215592114826
2017-07-26,0.18901033665968556,0.16212364010265626,0.5136780040948904,0.13518801914276787
2017-07-27,0.18789072287473532,0.16011111883790657,0.5173476306476966,0.1346505276396615
2017-07-28,0.18805879159985417,0.1608031838187882,0.5162417965134434,0.1348962280679143
2017-07-31,0.18771128197623707,0.16091821503397818,0.5121920698143593,0.13917843317542558
2017-08-01,0.18603985026959707,0.16330757815334793,0.5089159431273841,0.1417366284496711
2017-08-02,0.18753591519019147,0.16872069829103065,0.5013779014898561,0.1423654850289219
2017-08-03,0.18570188072554009,0.17106934176597824,0.5022637226897532,0.14096505481872856
2017-08-04,0.18585587868484618,0.17219809257131427,0.49912106218703817,0.14282496655680146
2017-08-07,0.18735713724249753,0.17360775952150112,0.4975054638961345,0.14152963933986684
2017-08-08,0.18753319282114037,0.17405806375256563,0.49676801896138956,0.1416407244649044
2017-08-09,0.18442165705022467,0.1704822805507266,0.5055656405473399,0.13953042185170877
2017-08-10,0.18661977330353322,0.1716158111737432,0.5061911775962948,0.13557323792642884
2017-08-11,0.17611311268781363,0.16555538152487193,0.5202400969012686,0.1380914088860459
2017-08-14,0.18580766031089332,0.15895626780562164,0.5191716603383195,0.13606441154516558
2017-08-15,0.180947487161166,0.15775216786850968,0.5235241053648385,0.13777623960548574
2017-08-16,0.18306947269725066,0.1643356613458216,0.5168234247983792,0.13577144115854842
2017-08-17,0.18568158818684194,0.16353609353008236,0.5154726310707036,0.13530968721237197
2017-08-18,0.17012774074259773,0.15926733021639278,0.5317024260860579,0.1389025029549516
2017-08-21,0.16962033340421354,0.15841961858436354,0.5332226781970032,0.13873736981441967
2017-08-22,0.17087137794529197,0.15831409849663863,0.532469392023569,0.13834513153450032
2017-08-23,0.16554615809264947,0.15890223069107517,0.5344514065393595,0.14110020467691567
2017-08-24,0.16528343970836473,0.15954747378010448,0.5335503425115101,0.1416187440000207
2017-08-25,0.16544870124366237,0.15974758105741318,0.5326369974800312,0.14216672021889315
2017-08-28,0.16822613956351487,0.15951862794668845,0.5309763491131199,0.14127888337667666
2017-08-29,0.16541531786682107,0.1625809309201567,0.5400252981478622,0.13197845306516007
2017-08-30,0.16488653494832464,0.16292263841027377,0.5408167202548069,0.13137410638659466
2017-08-31,0.16254985608696396,0.16153671008740939,0.5421522979139626,0.13376113591166403
2017-09-01,0.16196554207246344,0.15957611510970113,0.5469105203632476,0.1315478224545879
2017-09-05,0.16325441527296297,0.1611179890751189,0.5414342032089688,0.13419339244294912
2017-09-06,0.1657293867426121,0.16474363623365568,0.5310141302876379,0.13851284673609437
2017-09-07,0.16611275858680005,0.16479523903238835,0.5308212072995359,0.13827079508127582
2017-09-08,0.16918323891535753,0.16620732858660245,0.527691430424026,0.13691800207401414
2017-09-11,0.16683241760845574,0.16396383868474543,0.5330231800142655,0.13618056369253337
2017-09-12,0.16474796236112166,0.17169674574626081,0.5303611059052946,0.133194185987323
2017-09-13,0.1644885411199874,0.17530157872477098,0.5269581581112208,0.1332517220440207
2017-09-14,0.16731874709766217,0.17306947990748092,0.5267713158774255,0.1328404571174315
2017-09-15,0.16840359002392205,0.17598573815709495,0.5242676851287364,0.13134298669024655
2017-09-18,0.1685274397625764,0.17639169826095039,0.524553133675721,0.13052772830075224
2017-09-19,0.16893199165376152,0.1769525622341567,0.5258132843907602,0.12830216172132156
2017-09-20,0.16914788699500077,0.17633336372879507,0.5257823602034137,0.12873638907279042
2017-09-21,0.1691716199115261,0.17580943588963757,0.5258097865577136,0.1292091576411228
2017-09-22,0.16982687471118668,0.17201758840849837,0.5328775907014953,0.1252779461788197
2017-09-25,0.17308232936515008,0.17466430730931956,0.5282934206089525,0.12395994271657804
2017-09-26,0.1773953288888027,0.1783958250711542,0.5226880470726213,0.12152079896742182
2017-09-27,0.17752695347736,0.177786021679687,0.526148786066945,0.11853823877600796
2017-09-28,0.1779906010020137,0.1792312739213033,0.5190585339985594,0.12371959107812361
2017-09-29,0.17810490884251728,0.17892438820496454,0.5191253397567324,0.1238453631957858
2017-10-02,0.18272934672439675,0.17690283718514985,0.5188654728010998,0.1215023432893536
2017-10-03,0.18376246778795552,0.17614201739373314,0.517399402789578,0.12269611202873333
2017-10-04,0.18380093598943825,0.17605651001502512,0.5173080117636061,0.12283454223193042
2017-10-05,0.1839365808836241,0.17559124715166893,0.5177683382776644,0.12270383368704264
2017-10-06,0.18188083904233052,0.1758065962517741,0.5227113862435675,0.1196011784623279
2017-10-09,0.18205142935052537,0.17642502264941068,0.5218855313254791,0.11963801667458494
2017-10-10,0.18244746367476278,0.17915635437152416,0.5190461763825547,0.11935000557115848
2017-10-11,0.1831421298299691,0.1746005516562398,0.5220312748369418,0.12022604367684939
2017-10-12,0.18123619606026783,0.17262870078123446,0.5263235642310496,0.119811538927448
2017-10-13,0.18277196663735443,0.17343801846135945,0.5239495169144985,0.11984049798678759
2017-10-16,0.18507267648828202,0.17498356928812686,0.5196900776482176,0.12025367657537356
2017-10-17,0.18439782695143753,0.17560936261663043,0.520118230843506,0.11987457958842611
2017-10-18,0.18439133070366878,0.1755949839149673,0.5214355359596127,0.11857814942175118
2017-10-19,0.18067904166855692,0.17150801347278996,0.5318766090181667,0.11593633584048649
2017-10-20,0.1791125860903981,0.17181200345460584,0.5335166066353177,0.11555880381967833
2017-10-23,0.18062001867892788,0.1750094629529815,0.5278866799126779,0.1164838384554126
2017-10-24,0.1782895616088306,0.17358848825195472,0.5310386484015421,0.1170833017376726
2017-10-25,0.1800228117484262,0.17532503095298102,0.5268285102145601,0.11782364708403267
2017-10-26,0.17533868664835692,0.17346194015616662,0.5348978762743195,0.11630149692115693
2017-10-27,0.17583453081226427,0.1739603159615629,0.5350548861668175,0.11515026705935537
2017-10-30,0.17323296676796854,0.1747755896055159,0.5365573316778345,0.11543411194868099
2017-10-31,0.17365208041673552,0.17640240397632337,0.5319574360442789,0.1179880795626623
2017-11-01,0.17408561201917624,0.17577042029479917,0.5322129822508863,0.11793098543513834
2017-11-02,0.17395434836773505,0.17757171951109837,0.5312212630862839,0.11725266903488274
2017-11-03,0.17322535078946683,0.1767801070951928,0.5298992924070236,0.12009524970831663
2017-11-06,0.18464014062173503,0.18920925851878823,0.5098385618995918,0.11631203895988478
2017-11-07,0.18477512334715324,0.19012522746251329,0.509919029570064,0.11518061962026947
2017-11-08,0.19049753252837173,0.19007323852852775,0.5046858319961236,0.11474339694697687
2017-11-09,0.18968608081149085,0.18883377870023973,0.5061175827882631,0.11536255770000615
2017-11-10,0.1872262861420308,0.18660587439959805,0.5101585857362855,0.1160092537220857
2017-11-13,0.21871810956340818,0.1970133152963352,0.4719090299053921,0.11235954523486456
2017-11-14,0.22011443287860377,0.1946087718836433,0.4728518951738175,0.11242490006393543
2017-11-15,0.21870589804486748,0.19502842864183556,0.47328235316096284,0.11298332015233406
2017-11-16,0.22787225484580223,0.19287524975524867,0.46631103655211176,0.11294145884683746
2017-11-17,0.22220540404639633,0.18775796558862246,0.47607372985244883,0.11396290051253247
2017-11-20,0.22241062165901856,0.18755223342912744,0.4787296362828259,0.111307508629028
2017-11-21,0.22251395283152176,0.19039450370037256,0.47893992106569167,0.10815162240241413
2017-11-22,0.2187945966039941,0.18644350842531868,0.4802017557780743,0.11456013919261283
2017-11-24,0.2186470035214666,0.18890285281860497,0.4796825187677137,0.1127676248922149
2017-11-27,0.2213506679977373,0.18450919289900747,0.4811468753413047,0.11299326376195061
2017-11-28,0.2231113323882396,0.18258693928378195,0.47953135421260534,0.11477037411537303
2017-11-29,0.21082712320746977,0.18144092412009685,0.49207731920596004,0.11565463346647324
2017-11-30,0.21300393163326029,0.1776986692605454,0.4955179569957424,0.11377944211045198
2017-12-01,0.2066917368379514,0.18217532799737923,0.49706846715765857,0.11406446800701088
2017-12-04,0.20525333719548655,0.18581811462407327,0.4922411229337358,0.11668742524670439
2017-12-05,0.2321991519555785,0.20819204819650933,0.5596087998479123,0.0
2017-12-06,0.23683077635886984,0.20745500161395974,0.5557142220271704,0.0
2017-12-07,0.236886723394487,0.20695549795512402,0.556157778650389,0.0
2017-12-08,0.23575136671678965,0.2103233542535501,0.5539252790296602,0.0
2017-12-11,0.233853811062309,0.2086237441746279,0.5575224447630631,0.0
2017-12-12,0.23354098176688148,0.20837534181186526,0.5580836764212533,0.0
2017-12-13,0.23362401991181453,0.20836009919241164,0.558015880895774,0.0
2017-12-14,0.23746775128904896,0.21286329138079912,0.5496689573301519,0.0
2017-12-15,0.23443734681829667,0.21057420798145585,0.5549884452002475,0.0
2017-12-18,0.22942287867186678,0.21245622880592574,0.5581208925222074,0.0
2017-12-19,0.23037009257260627,0.2026580428160664,0.5669718646113273,0.0
2017-12-20,0.22956204318869344,0.20634482067704715,0.5640931361342595,0.0
2017-12-21,0.2316509695784937,0.2088834770829908,0.5594655533385154,0.0
2017-12-22,0.19873118573891707,0.17762321926640362,0.49197044841569193,0.1316751465789872
2017-12-26,0.1987721677117586,0.17794372452705629,0.4923499130944718,0.13093419466671333
2017-12-27,0.19842501794923878,0.18021500873999954,0.49147451554599497,0.12988545776476668
2017-12-28,0.2027767911948777,0.18297132013825737,0.4811747335602766,0.13307715510658832
2017-12-29,0.20281656663767475,0.1837589419652985,0.48122119645349387,0.13220329494353297
2018-01-02,0.20079937312281546,0.18533764173327388,0.4821818741130104,0.13168111103090044
2018-01-03,0.20171155895028547,0.18345144456649504,0.4850080983877851,0.12982889809543444
2018-01-04,0.19877052248725183,0.18209973329806722,0.48908497625911473,0.13004476795556624
2018-01-05,0.19965775003814762,0.1741681764146991,0.4941081033842677,0.13206597016288552
2018-01-08,0.19626687935090933,0.17851202903919408,0.4931105318549752,0.1321105597549213
2018-01-09,0.19619656312228848,0.17855100057279027,0.4928987436888131,0.13235369261610827
2018-01-10,0.19912573837192993,0.1807401670036991,0.4872427961384096,0.13289129848596146
2018-01-11,0.19548365667397077,0.17927514355481644,0.4923610304714808,0.13288016929973204
2018-01-12,0.19231509342528452,0.17707054612964407,0.4955718404377402,0.1350425200073311
2018-01-16,0.19172523540444747,0.1734504046271242,0.5012987242904516,0.1335256356779768
2018-01-17,0.18882167190016033,0.17296684320918151,0.5042869675572349,0.13392451733342325
2018-01-18,0.37497023036944943,0.3536732313279463,0.0,0.27135653830260426
2018-01-19,0.3741954398230848,0.3524637210438623,0.0,0.2733408391330529
2018-01-22,0.37744326289457797,0.3507516717536448,0.0,0.2718050653517772
2018-01-23,0.37271152961826076,0.35162736276269274,0.0,0.27566110761904655
2018-01-24,0.37708805996668465,0.3516596198748426,0.0,0.27125232015847284
2018-01-25,0.3773768408537133,0.3532181460212172,0.0,0.2694050131250694
2018-01-26,0.38531594351713694,0.34863490911732914,0.0,0.266049147365534
2018-01-29,0.3803021711161355,0.34790092833553005,0.0,0.27179690054833444
2018-01-30,0.37815325288758134,0.34335533122420175,0.0,0.2784914158882169
2018-01-31,0.36825602289480097,0.3441778932278601,0.0,0.28756608387733906
2018-02-01,0.3693226995745999,0.3448035195479759,0.0,0.2858737808774242
2018-02-02,0.3680139956262579,0.3447275921966879,0.0,0.2872584121770542
2018-02-05,0.34679137649986674,0.33854467070672,0.0,0.3146639527934131
2018-02-06,0.3034693357440119,0.30129812145367557,0.0,0.39523254280231246
2018-02-07,0.3008333306673241,0.2987407584045614,0.0,0.4004259109281145
2018-02-08,0.30161640417117586,0.2971437400406992,0.0,0.40123985578812493
2018-02-09,0.27426466311146125,0.2921292515462743,0.0,0.4336060853422644
2018-02-12,0.27041372686873033,0.2938428692074658,0.0,0.43574340392380395
2018-02-13,0.26932901746343224,0.29084555166748577,0.0,0.439825430869082
2018-02-14,0.2703137650931112,0.29162241978618947,0.0,0.43806381512069936
2018-02-15,0.27720680703636347,0.294632263635343,0.0,0.4281609293282935
2018-02-16,0.27211514118225405,0.2919117480204948,0.0,0.43597311079725115
2018-02-20,0.2678603416874627,0.28702186842112204,0.0,0.4451177898914154
2018-02-21,0.27320943995413544,0.29178683668607336,0.0,0.4350037233597912
2018-02-22,0.2716299573200913,0.29022823705438044,0.0,0.43814180562552824
2018-02-23,0.2716948635226557,0.29127216381704457,0.0,0.4370329726602996
2018-02-26,0.26794894212832043,0.29213653178092736,0.0,0.4399145260907523
2018-02-27,0.2679642739090291,0.2914122893880639,0.0,0.44062343670290693
2018-02-28,0.2686163527889042,0.29038674909135914,0.0,0.4409968981197367
2018-03-01,0.2668532828272212,0.28718741687091903,0.0,0.4459593003018597
2018-03-02,0.2652829882903711,0.2835166615124048,0.0,0.4512003501972241
2018-03-05,0.2652616939245022,0.2837225036872776,0.0,0.4510158023882203
2018-03-06,0.26250546791027296,0.28243281219982624,0.0,0.4550617198899008
2018-03-07,0.2649721142239089,0.2845612687986215,0.0,0.45046661697746965
2018-03-08,0.2612438262863952,0.2805596937068754,0.0,0.4581964800067294
2018-03-09,0.26146249937759136,0.28119006144959524,0.0,0.45734743917281345
2018-03-12,0.2572661760864398,0.28135146639541714,0.0,0.4613823575181431
2018-03-13,0.25724177173781515,0.2814062228309763,0.0,0.46135200543120847
2018-03-14,0.2551935242104222,0.27934515197997173,0.0,0.4654613238096061
2018-03-15,0.2546977269595618,0.2797115200184973,0.0,0.46559075302194103
2018-03-16,0.2568270208239406,0.280944201556758,0.0,0.4622287776193015
2018-03-19,0.25631454899538275,0.28292339979175013,0.0,0.4607620512128672
2018-03-20,0.2543656582064484,0.28295652432050594,0.0,0.46267781747304565
2018-03-21,0.25492446103213934,0.2836760239073606,0.0,0.46139951506050003
2018-03-22,0.2617881458639231,0.29160624727409673,0.0,0.4466056068619802
2018-03-23,0.36005186061679845,0.0,0.0,0.6399481393832016
2018-03-26,0.25399356545152807,0.292093242522462,0.0,0.45391319202601005
2018-03-27,0.24790261583129192,0.2902998040693099,0.0,0.4617975800993982
2018-03-28,0.24598284853308988,0.29134355652746147,0.0,0.46267359493944865
2018-03-29,0.24970787209825177,0.29487627179019077,0.0,0.45541585611155755
2018-04-02,0.24579027768758746,0.29138690695790165,0.0,0.46282281535451086
2018-04-03,0.24530847063465103,0.2935933227667024,0.0,0.4610982065986466
2018-04-04,0.24414613896285203,0.29632020453520375,0.0,0.4595336565019442
2018-04-05,0.24334928080269497,0.2969054561460683,0.0,0.45974526305123686
2018-04-06,0.24358779765563066,0.29700318608554616,0.0,0.4594090162588231
2018-04-09,0.2396344977803431,0.29803845262964757,0.0,0.46232704959000925
2018-04-10,0.23985774501993076,0.2971352507211292,0.0,0.46300700425894015
2018-04-11,0.23835631107943547,0.2966619040227219,0.0,0.4649817848978426
2018-04-12,0.23643887729605198,0.29600545882445334,0.0,0.46755566387949465
2018-04-13,0.23855783339715145,0.2992008396876964,0.0,0.4622413269151523
2018-04-16,0.23874324635351807,0.29875538878375335,0.0,0.46250136486272864
2018-04-17,0.238031022266735,0.29883393756794435,0.0,0.4631350401653206
2018-04-18,0.2368132752760235,0.2989191499599137,0.0,0.4642675747640628
2018-04-19,0.23737656411284633,0.29861500116115985,0.0,0.46400843472599373
2018-04-20,0.23684299480616555,0.2982841999573152,0.0,0.4648728052365192
2018-04-23,0.23451409464999481,0.2960873461524254,0.0,0.4693985591975799
2018-04-24,0.23484238831323426,0.2966851676206494,0.0,0.4684724440661163
2018-04-25,0.23495490670583413,0.2985774966760201,0.0,0.4664675966181459
2018-04-26,0.2349366168664891,0.2998206994911569,0.0,0.46524268364235394
2018-04-27,0.23439075660167794,0.30017192737222437,0.0,0.4654373160260976
2018-04-30,0.23383957522366924,0.2994380576760573,0.0,0.46672236710027337
2018-05-01,0.23410292664622573,0.30053707098234633,0.0,0.46536000237142783
2018-05-02,0.43570194793336164,0.5642980520666384,0.0,0.0
2018-05-03,0.2367452378445877,0.33042165759003383,0.0,0.43283310456537843
2018-05-04,0.23591807089783023,0.3360517583021838,0.0,0.428030170799986
2018-05-07,0.23313965266634254,0.33898206891020777,0.0,0.4278782784234498
2018-05-08,0.24158844395310486,0.35277589693264083,0.0,0.40563565911425425
2018-05-09,0.24403663176022286,0.35189247251222167,0.0,0.40407089572755533
2018-05-10,0.24237852672197577,0.3581351696503122,0.0,0.39948630362771215
2018-05-11,0.24199971048149332,0.3581516894392772,0.0,0.3998486000792294
2018-05-14,0.23413415124212075,0.3593143689533407,0.0,0.4065514798045385
2018-05-15,0.3959250364995162,0.6040749635004837,0.0,0.0
2018-05-16,0.39649995930631,0.60350004069369,0.0,0.0
2018-05-17,0.3932412618621142,0.6067587381378858,0.0,0.0
2018-05-18,0.3926877495277187,0.6073122504722813,0.0,0.0
2018-05-21,0.39213527886444294,0.607864721135557,0.0,0.0
2018-05-22,0.39470537918282056,0.6052946208171794,0.0,0.0
2018-05-23,0.3933441871677458,0.6066558128322542,0.0,0.0
2018-05-24,0.3916158660558787,0.6083841339441214,0.0,0.0
2018-05-25,0.3897875861859141,0.6102124138140859,0.0,0.0
2018-05-29,1.0,0.0,0.0,0.0
2018-05-30,0.3987547682638416,0.6012452317361585,0.0,0.0
2018-05-31,1.0,0.0,0.0,0.0
2018-06-01,0.4063476037973789,0.5936523962026211,0.0,0.0
2018-06-04,0.40766665641293315,0.5923333435870668,0.0,0.0
2018-06-05,0.40786487411124756,0.5921351258887525,0.0,0.0
2018-06-06,0.41224076042078917,0.5877592395792108,0.0,0.0
2018-06-07,0.4141497311805663,0.5858502688194337,0.0,0.0
2018-06-08,0.41453757830842786,0.5854624216915723,0.0,0.0
2018-06-11,0.41478624575762574,0.5852137542423743,0.0,0.0
2018-06-12,0.41642243447456107,0.5835775655254388,0.0,0.0
2018-06-13,0.41803756374795137,0.5819624362520487,0.0,0.0
2018-06-14,0.41920601065310925,0.5807939893468907,0.0,0.0
2018-06-15,0.41935873838058224,0.5806412616194178,0.0,0.0
2018-06-18,1.0,0.0,0.0,0.0
2018-06-19,1.0,0.0,0.0,0.0
2018-06-20,1.0,0.0,0.0,0.0
2018-06-21,1.0,0.0,0.0,0.0
2018-06-22,1.0,0.0,0.0,0.0
2018-06-25,1.0,0.0,0.0,0.0
2018-06-26,1.0,0.0,0.0,0.0
2018-06-27,1.0,0.0,0.0,0.0
2018-06-28,1.0,0.0,0.0,0.0
2018-06-29,1.0,0.0,0.0,0.0
2018-07-02,1.0,0.0,0.0,0.0
2018-07-03,1.0,0.0,0.0,0.0
2018-07-05,1.0,0.0,0.0,0.0
2018-07-06,1.0,0.0,0.0,0.0
2018-07-09,1.0,0.0,0.0,0.0
2018-07-10,1.0,0.0,0.0,0.0
2018-07-11,1.0,0.0,0.0,0.0
2018-07-12,1.0,0.0,0.0,0.0
2018-07-13,0.22346015380127032,0.0,0.7765398461987297,0.0
2018-07-16,1.0,0.0,0.0,0.0
2018-07-17,1.0,0.0,0.0,0.0
2018-07-18,1.0,0.0,0.0,0.0
2018-07-19,0.21788350036555118,0.0,0.7821164996344488,0.0
2018-07-20,1.0,0.0,0.0,0.0
2018-07-23,1.0,0.0,0.0,0.0
2018-07-24,1.0,0.0,0.0,0.0
2018-07-25,0.5422437123971205,0.45775628760287945,0.0,0.0
2018-07-26,1.0,0.0,0.0,0.0
2018-07-27,0.5454417990201125,0.4545582009798875,0.0,0.0
2018-07-30,0.545546451386888,0.45445354861311194,0.0,0.0
2018-07-31,0.5432188267517976,0.45678117324820244,0.0,0.0
2018-08-01,1.0,0.0,0.0,0.0
2018-08-02,1.0,0.0,0.0,0.0
2018-08-03,1.0,0.0,0.0,0.0
2018-08-06,1.0,0.0,0.0,0.0
2018-08-07,1.0,0.0,0.0,0.0
2018-08-08,1.0,0.0,0.0,0.0
2018-08-09,1.0,0.0,0.0,0.0
2018-08-10,0.23833849932786144,0.0,0.7616615006721387,0.0
2018-08-13,0.23686751918662804,0.0,0.763132480813372,0.0
2018-08-14,0.23455275001538275,0.0,0.7654472499846173,0.0
2018-08-15,0.2314480381995506,0.0,0.7685519618004494,0.0
2018-08-16,0.23111679412583308,0.0,0.7688832058741669,0.0
2018-08-17,0.2290210447747014,0.0,0.7709789552252986,0.0
2018-08-20,0.2254792572301308,0.0,0.7745207427698692,0.0
2018-08-21,0.22393679731223387,0.0,0.7760632026877662,0.0
2018-08-22,0.2227856137711955,0.0,0.7772143862288045,0.0
2018-08-23,0.20322751293139243,0.0,0.7967724870686075,0.0
2018-08-24,0.20571552961981682,0.0,0.7942844703801832,0.0
2018-08-27,0.20707200965655542,0.0,0.7929279903434446,0.0
2018-08-28,0.20892346706637205,0.0,0.791076532933628,0.0
2018-08-29,0.2079119992939753,0.0,0.7920880007060248,0.0
2018-08-30,0.20664478431524191,0.0,0.7933552156847581,0.0
2018-08-31,0.20339800033766428,0.0,0.7966019996623357,0.0
2018-09-04,0.19996610832614764,0.0,0.8000338916738523,0.0
2018-09-05,0.19909355214437796,0.0,0.800906447855622,0.0
2018-09-06,0.19752570753082904,0.0,0.802474292469171,0.0
2018-09-07,0.1988477669933976,0.0,0.8011522330066023,0.0
2018-09-10,0.2100848204620125,0.0,0.7899151795379875,0.0
2018-09-11,1.0,0.0,0.0,0.0
2018-09-12,0.2084096268154505,0.0,0.7915903731845495,0.0
2018-09-13,0.20909480654571727,0.0,0.7909051934542827,0.0
2018-09-14,1.0,0.0,0.0,0.0
2018-09-17,1.0,0.0,0.0,0.0
2018-09-18,1.0,0.0,0.0,0.0
2018-09-19,1.0,0.0,0.0,0.0
2018-09-20,1.0,0.0,0.0,0.0
2018-09-21,1.0,0.0,0.0,0.0
2018-09-24,1.0,0.0,0.0,0.0
2018-09-25,1.0,0.0,0.0,0.0
2018-09-26,1.0,0.0,0.0,0.0
2018-09-27,1.0,0.0,0.0,0.0
2018-09-28,1.0,0.0,0.0,0.0
2018-10-01,1.0,0.0,0.0,0.0
2018-10-02,1.0,0.0,0.0,0.0
2018-10-03,1.0,0.0,0.0,0.0
2018-10-04,1.0,0.0,0.0,0.0
2018-10-05,1.0,0.0,0.0,0.0
2018-10-08,1.0,0.0,0.0,0.0
2018-10-09,1.0,0.0,0.0,0.0
2018-10-10,1.0,0.0,0.0,0.0
2018-10-11,0.0,0.0,0.0,0.0
2018-10-12,1.0,0.0,0.0,0.0
2018-10-15,1.0,0.0,0.0,0.0
2018-10-16,1.0,0.0,0.0,0.0
2018-10-17,1.0,0.0,0.0,0.0
2018-10-18,1.0,0.0,0.0,0.0
2018-10-19,1.0,0.0,0.0,0.0
2018-10-22,1.0,0.0,0.0,0.0
2018-10-23,0.0,0.0,0.0,0.0
2018-10-24,0.0,0.0,0.0,0.0
2018-10-25,0.0,0.0,0.0,0.0
2018-10-26,0.0,0.0,0.0,0.0
2018-10-29,0.0,0.0,0.0,0.0
2018-10-30,0.0,0.0,0.0,0.0
2018-10-31,0.0,0.0,0.0,0.0
2018-11-01,0.0,0.0,0.0,0.0
2018-11-02,0.0,0.0,0.0,0.0
2018-11-05,0.0,0.0,0.0,0.0
2018-11-06,1.0,0.0,0.0,0.0
2018-11-07,1.0,0.0,0.0,0.0
2018-11-08,1.0,0.0,0.0,0.0
2018-11-09,1.0,0.0,0.0,0.0
2018-11-12,0.0,0.0,0.0,0.0
2018-11-13,0.0,0.0,0.0,0.0
2018-11-14,0.0,0.0,0.0,0.0
2018-11-15,0.0,0.0,0.0,0.0
2018-11-16,0.0,0.0,1.0,0.0
2018-11-19,0.0,0.0,1.0,0.0
2018-11-20,0.0,0.0,1.0,0.0
2018-11-21,0.0,0.0,1.0,0.0
2018-11-23,0.0,0.0,1.0,0.0
2018-11-26,0.0,0.0,1.0,0.0
2018-11-27,0.0,0.0,1.0,0.0
2018-11-28,0.1267253386602873,0.0,0.8732746613397127,0.0
2018-11-29,0.0,0.0,1.0,0.0
2018-11-30,0.12348820105362723,0.0,0.8765117989463728,0.0
2018-12-03,0.122064245416747,0.0,0.877935754583253,0.0
2018-12-04,0.0,0.0,1.0,0.0
2018-12-06,0.0,0.0,1.0,0.0
2018-12-07,0.0,0.0,1.0,0.0
2018-12-10,0.0,0.0,1.0,0.0
2018-12-11,0.0,0.0,1.0,0.0
2018-12-12,0.0,0.0,1.0,0.0
2018-12-13,0.0,0.0,1.0,0.0
2018-12-14,0.0,0.0,1.0,0.0
2018-12-17,0.0,0.0,1.0,0.0
2018-12-18,0.0,0.0,1.0,0.0
2018-12-19,0.0,0.0,1.0,0.0
2018-12-20,0.0,0.0,0.7963084331761126,0.2036915668238874
2018-12-21,0.0,0.0,1.0,0.0
2018-12-24,0.0,0.0,0.8054352901718806,0.19456470982811933
2018-12-26,0.0,0.0,0.8055059998928469,0.19449400010715315
2018-12-27,0.0,0.0,0.8034953734925835,0.19650462650741646
2018-12-28,0.0,0.0,0.8037425465194986,0.19625745348050133
2018-12-31,0.0,0.0,0.7942204722245846,0.20577952777541542
2019-01-02,0.0,0.0,0.8054235242647699,0.19457647573523004
2019-01-03,0.0,0.0,0.8121471856036421,0.187852814396358
2019-01-04,0.0,0.0,0.8106793288951447,0.18932067110485523
2019-01-07,0.0,0.0,0.8014158837536648,0.19858411624633518
2019-01-08,0.0,0.0,0.7992693536068739,0.20073064639312604
2019-01-09,0.0,0.0,0.799266008062005,0.20073399193799496
2019-01-10,0.0,0.0,0.7781577185748119,0.22184228142518816
2019-01-11,0.0,0.0,0.777369150144197,0.22263084985580306
2019-01-14,0.0,0.0,0.7758061863416319,0.2241938136583681
2019-01-15,0.0,0.0,0.7734489969651154,0.22655100303488462
2019-01-16,0.0,0.0,0.7774917644807842,0.22250823551921575
2019-01-17,0.0,0.0,0.7785109794978178,0.22148902050218228
2019-01-18,0.0,0.0,0.778945505910173,0.22105449408982708
2019-01-22,0.0,0.0,0.7824736445207503,0.2175263554792497
2019-01-23,0.0,0.0,0.7818562979406776,0.21814370205932238
2019-01-24,0.0,0.0,0.7846546888575837,0.21534531114241628
2019-01-25,0.0,0.0,0.7846423292932799,0.2153576707067201
2019-01-28,0.0,0.0,0.7948027399588777,0.2051972600411223
2019-01-29,0.0,0.0,0.7948520824436295,0.20514791755637055
2019-01-30,0.0,0.0,0.7938259251601582,0.20617407483984185
